BrEPI_IL-1b/TNF-a/IFN-g_24:CD87/uPAR,BrEPI_IL-1b/TNF-a/IFN-g_24:CXCL10/IP-10,BrEPI_IL-1b/TNF-a/IFN-g_24:CXCL9/MIG,BrEPI_IL-1b/TNF-a/IFN-g_24:HLA-DR,BrEPI_IL-1b/TNF-a/IFN-g_24:IL-1alpha,BrEPI_IL-1b/TNF-a/IFN-g_24:MMP-1,BrEPI_IL-1b/TNF-a/IFN-g_24:PAI-I,BrEPI_IL-1b/TNF-a/IFN-g_24:SRB,BrEPI_IL-1b/TNF-a/IFN-g_24:tPA,BrEPI_IL-1b/TNF-a/IFN-g_24:uPA,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:CD106/VCAM-1,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:Collagen III,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:CXCL10/IP-10,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:CXCL8/IL-8,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:CXCL9/MIG,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:EGFR,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:M-CSF,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:MMP-1,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:PAI-I,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:Proliferation_72hr,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:SRB,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:TIMP-2,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:CCL2/MCP-1,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:CD54/ICAM-1,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:CXCL10/IP-10,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:IL-1alpha,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:MMP-9,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:SRB,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:TIMP-2,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:uPA,HUVEC/PBMC_LPS_24:CCL2/MCP-1,HUVEC/PBMC_LPS_24:CD106/VCAM-1,HUVEC/PBMC_LPS_24:CD142/Tissue Factor,HUVEC/PBMC_LPS_24:CD40,HUVEC/PBMC_LPS_24:CD62E/E-Selectin,HUVEC/PBMC_LPS_24:CXCL8/IL-8,HUVEC/PBMC_LPS_24:IL-1alpha,HUVEC/PBMC_LPS_24:M-CSF,HUVEC/PBMC_LPS_24:sPGE2,HUVEC/PBMC_LPS_24:SRB,HUVEC/PBMC_LPS_24:sTNF-alpha,HUVEC/PBMC_SEB/TSST_24:CCL2/MCP-1,HUVEC/PBMC_SEB/TSST_24:CD38,HUVEC/PBMC_SEB/TSST_24:CD40,HUVEC/PBMC_SEB/TSST_24:CD62E/E-Selectin,HUVEC/PBMC_SEB/TSST_24:CD69,HUVEC/PBMC_SEB/TSST_24:CXCL8/IL-8,HUVEC/PBMC_SEB/TSST_24:CXCL9/MIG,HUVEC/PBMC_SEB/TSST_24:PBMC Cytotoxicity,HUVEC/PBMC_SEB/TSST_24:Proliferation,HUVEC/PBMC_SEB/TSST_24:SRB,HUVEC_IL-1b/TNF-a/IFN-g_24:CCL2/MCP-1,HUVEC_IL-1b/TNF-a/IFN-g_24:CD106/VCAM-1,HUVEC_IL-1b/TNF-a/IFN-g_24:CD141/Thrombomodulin,HUVEC_IL-1b/TNF-a/IFN-g_24:CD142/Tissue Factor,HUVEC_IL-1b/TNF-a/IFN-g_24:CD54/ICAM-1,HUVEC_IL-1b/TNF-a/IFN-g_24:CD62E/E-Selectin,HUVEC_IL-1b/TNF-a/IFN-g_24:CD87/uPAR,HUVEC_IL-1b/TNF-a/IFN-g_24:CXCL8/IL-8,HUVEC_IL-1b/TNF-a/IFN-g_24:CXCL9/MIG,HUVEC_IL-1b/TNF-a/IFN-g_24:HLA-DR,HUVEC_IL-1b/TNF-a/IFN-g_24:Proliferation,HUVEC_IL-1b/TNF-a/IFN-g_24:SRB,HUVEC_IL-4/Histamine_24:CCL2/MCP-1,HUVEC_IL-4/Histamine_24:CCL26/Eotaxin-3,HUVEC_IL-4/Histamine_24:CD106/VCAM-1,HUVEC_IL-4/Histamine_24:CD62P/P-selectin,HUVEC_IL-4/Histamine_24:CD87/uPAR,HUVEC_IL-4/Histamine_24:SRB,HUVEC_IL-4/Histamine_24:VEGFR2,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CCL2/MCP-1,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CD106/VCAM-1,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CD141/Thrombomodulin,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CD142/Tissue Factor,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CD87/uPAR,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CXCL8/IL-8,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CXCL9/MIG,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:HLA-DR,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:IL-6,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:LDLR,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:M-CSF,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:Proliferation,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:Serum Amyloid A,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:SRB,mech
0.0032140456,-0.0168058753,-0.01046885,-0.0141322652,-0.02168791,-0.0034476839,-0.0005216236,-0.001776307,0.010103126,-0.004068813,-0.0185055419,-0.0137484615,0.0078652936,-0.01307604,0.004283081,0.0168399,-0.0104566274,-0.0286509021,0.0194933919,-0.0097218581,-0.0120060646,0.002999666,0.007253906,0.004624707,-0.013039,0.005042448,-0.007368246,-0.0003904072,-0.0074040145,-0.0068952897,0.0298276998,-0.0075004039,0.02345793,-0.0910721625,0.0105227923,0.0049006666,0.0179611341,-0.002137967,0.006359621,0.0118402638,-0.0537699397,-0.6643373803,-0.5697518,-0.5429621,-0.8011844,-0.458507098,-0.4413251401,-1.0432946391,-0.08773529,-0.4796166,-0.05186668,-0.0008630251,0.0039359509,0.0263009608,0.0409040944,0.002526343,0.0020122731,0.009953207,0.0095433428,-0.002683401,-0.0027905084,-0.02231024,0.01119859,-0.1244391162,0.07007328,-0.0888497809,0.1387696,0.1009289263,0.0163876064,-0.04813989,0.0091978773,0.032035908,0.0246807125,0.0279284057,0.0238825,-0.0185492187,0.0082753661,0.0161380778,0.008897499,0.03535919,-0.0686215729,0.034359911,-0.0703513533,0.00182824,Calcineurin inhibitor
-0.0021099751,-0.0240556445,-0.006309792,-0.0163547134,-0.02842095,-0.0049697117,-0.0107457759,-0.002064187,0.0054195988,-0.01102792,-0.0123725427,-0.0078223552,-0.0022911745,-0.009427755,0.009746346,-0.005528421,-0.0167326494,-0.0084665296,0.0209078006,-0.0023435097,-0.004120336,0.02176242,-0.017858055,0.01564226,-0.003227045,-0.004122771,0.002056893,-0.0003340382,-0.000305967,-0.0202031908,0.0041508245,0.0101201536,0.04652506,-0.0398497811,0.0074325262,0.0162107864,0.0436549885,0.01640115,-0.0052161,0.0153412775,-0.0966673962,-0.5300219194,-0.562852,-0.4548725,-0.7511839,-0.477472041,-0.376712175,-1.033321295,-0.07605926,-0.4665996,-0.03596578,-0.0013937405,0.0299690875,0.0117487459,0.035083988,0.01913186,0.0076135659,-0.0103351958,0.0037009437,0.01077581,-0.0160952073,0.006425626,-0.001486855,-0.0554546474,-0.028059,-0.0608951368,0.1142011,0.079772265,-0.0099911642,-0.003902876,0.0096934887,0.0454662144,0.0300069879,0.0169985731,0.06653659,-0.014525431,0.0041870469,0.0579493079,0.02130691,0.02258552,-0.0641706279,0.0342116323,-0.0651984312,0.01104211,Calcineurin inhibitor
0.0232453992,-0.0176894134,-0.002148701,0.0128103323,0.02593393,0.039539132,-0.0005723494,6.200762e-05,0.0376800654,0.006773598,-0.0036893211,-0.0637156068,0.0062488976,0.001168984,0.02092261,0.02067885,0.0205322426,-0.0161645635,0.016763596,-0.0576936135,-0.0029358186,0.04322749,0.055874534,0.02498399,-0.01773709,0.02594243,0.001919953,-0.0004195364,0.0132395385,0.0095627331,0.0113772752,-0.0122897699,0.04672627,-0.0855809407,0.0282410423,0.0007627814,0.0164221719,-0.01572631,0.026329727,0.012580355,-0.1376574184,-0.7222169475,-0.5242088,-0.5172094,-0.7231207,-0.452169405,-0.4555270365,-1.0318380036,-0.09048885,-0.4784342,-0.06101184,-0.0027580121,-0.0221053668,0.0205338073,0.0891171112,0.009394066,0.0192519732,0.0171597663,0.0405723763,-0.00245322,0.0141917678,-0.0646402,0.01152143,-0.0989613236,0.07405418,-0.1093063474,0.1871873,0.0646409634,-0.0011721952,0.03301717,-0.0128773874,0.0182942558,0.1093255002,0.0176979586,-0.02659502,-0.0030319829,0.0119487525,0.0178646632,0.01210858,0.06339306,-0.0558108082,0.039221814,-0.057312985,0.001712099,Calcineurin inhibitor
0.0110943476,-0.0027259075,-0.003384217,0.0143709056,0.01094761,0.0208144131,0.0410122044,-0.002080464,0.0389883878,0.008805518,0.0184944689,-0.0697166904,0.013964095,-0.0005738673,0.005011969,-0.006802227,0.0010949601,-0.0167163857,-0.0136837507,0.0065313725,0.0039998672,0.006566662,0.023707787,-0.002152155,-0.0009135796,0.007831025,-0.01222511,0.002400822,0.0108374502,0.0137121868,0.0457129997,-0.0052575134,0.01982268,-0.084913867,0.0189867499,-0.0002534223,0.0098521876,0.00487257,0.012032971,0.0164155455,-0.0878145065,-0.7503839207,-0.5323852,-0.5199607,-0.7258675,-0.458868383,-0.4400597406,-0.9759785249,-0.09484156,-0.4532169,-0.04839302,0.0192735143,0.0002030222,0.0144419331,0.0422441927,0.006617922,0.0114321869,0.0204107856,0.0253381603,0.001402732,0.0067800234,-0.01854444,0.02569926,-0.1163814999,0.08721748,-0.0995593331,0.1478128,0.0878323127,0.0264442003,-0.04139291,-0.0022175637,0.0479628966,0.0559006879,0.0203234029,0.01109014,-0.0257746457,-0.001895626,0.0092448467,0.02508498,0.03766777,-0.046303337,0.0382528806,-0.0781475989,0.000988797,Calcineurin inhibitor
-0.0446399765,-0.0445821806,-0.01111342,-0.0140155508,-0.0304852,-0.0141988692,-0.0305740695,5.61014e-05,0.0065360466,-0.008179169,-0.0316440588,-0.0239582814,-0.0481061382,-0.007444932,0.001586984,-0.01864582,-0.0406927327,0.0089374052,0.0057783376,-0.0181797234,-0.0093422605,-0.002665812,-0.047709563,0.008322106,-0.01675713,-0.01023108,-0.008322773,0.00295192,-0.0183448939,-0.0137882299,0.009939383,-0.008380903,0.02117839,-0.0410819193,0.0176012284,0.0125665086,0.0491432538,-1.277511e-05,0.013022914,0.0102956687,-0.0981611127,-0.3765435754,-0.4164003,-0.3068804,-0.6908809,-0.343439129,-0.2816793645,-0.6908400304,-0.08186468,-0.4513081,-0.02006962,0.0034427479,0.024717695,-0.0151086519,0.0129840748,0.007770346,0.0015871432,-0.0382943118,0.0008444213,0.007231983,-0.0583495776,0.007953754,-0.02763774,-0.0330020422,-0.06125927,-0.0736641494,0.07481092,0.0685111494,-0.0286468929,-0.00792792,-0.0005483956,0.0222570869,0.0158773352,0.0080041722,0.06438551,-0.0274992271,0.0017002019,0.0351276653,0.002212914,0.02064592,-0.085621209,0.0131806659,-0.0721419601,0.005065296,Calcineurin inhibitor
-0.0058863133,-0.0136509215,-0.01178589,-0.0254125096,-0.02557612,0.0011937503,-0.0188264915,-0.004876249,0.0082495781,-0.0004010591,-0.0170095174,-0.0184978387,0.0150120619,-0.01002701,0.002263702,-0.01002754,-0.0181520923,-0.0228258523,0.0342675008,-0.0060176439,-0.003971772,-0.0003196458,-0.029141256,0.005608749,-0.004117273,-0.009689873,0.005594275,-2.137163e-05,-0.0139427785,-0.0192285477,-0.009222971,-0.0002022069,0.009956081,-0.0907179329,0.0208072027,0.0040184367,0.008281338,-0.01200625,-0.009211399,0.0184174257,-0.0792702145,-0.7142370214,-0.6337279,-0.6146986,-0.8128448,-0.556351834,-0.5076240001,-1.1209432014,-0.08393843,-0.4648147,-0.05423563,-0.004093712,0.0159317923,0.0177368934,0.0466601262,0.002128684,-0.0055456223,-0.0148768962,0.0106603547,-0.0007927629,0.0106383141,-5.447332e-05,0.009120572,-0.0739289041,-0.006372792,-0.0690064185,0.1261113,0.0784765688,-0.0117390082,0.004862497,0.0072054971,0.0390128462,0.0188130317,0.016968109,0.06885965,-0.0123052306,0.0060902726,0.0389564873,0.024219,0.03057432,-0.0671241008,0.0236780925,-0.0578328186,0.003873856,Calcineurin inhibitor
-0.1766329802,0.0411056538,0.01938659,0.021257758,-0.1442573,-0.1796615856,-0.2595090433,-0.004561712,-0.0793351197,-0.1936164,0.0114886303,-0.0319404711,-0.0113853148,-0.00737216,0.007077858,0.247689,0.0108424671,0.0065922781,-0.0548901795,-0.1637246677,-0.0309767863,0.05408669,0.040660875,-0.008162153,0.01158172,-0.05147194,-0.03558871,-0.01358131,-0.0061763819,-0.0328913994,-0.0093409088,0.0185196862,-0.01134205,-0.0036321083,0.0075604714,-0.0053345418,-0.0093893556,0.04586594,-0.016399591,-0.0236382299,-0.0825170449,-0.011782501,-0.002286093,0.0003824414,0.01621626,-0.021083347,-0.0417107469,-0.0036790341,0.01659751,0.01588921,-0.01315086,-0.027865338,0.0043648656,0.016891277,-0.0021659883,0.02346083,0.0175132851,-0.0473478375,-0.021839567,0.003148154,-0.0008302771,-0.07443416,-0.03759901,-0.014514476,0.007131283,0.0067811142,-0.02274937,-0.1119232409,-0.0159240487,0.02106752,0.0001810152,0.0677733018,-0.0664153924,0.034123883,-0.09978444,0.0061078751,0.0446558781,-0.0035398328,-0.01287684,0.03549823,0.0297106401,-0.0200336929,-0.0376713519,-0.00569376,EGFR inhibitor
-0.194102763,0.0450740452,0.01875525,0.0036935716,-0.1510232,-0.1838576092,-0.2495086556,0.001516816,-0.0875764466,-0.221918,-0.0270464689,-0.0130850321,-0.0514510698,-0.004960421,0.008020566,0.2621619,-0.0298153086,0.0216051951,-0.126729519,-0.3393576602,-0.0461424865,0.08147689,0.032157639,-0.01598756,0.01298632,-0.06770087,-0.03550514,-0.01756929,0.0032008635,-0.0408273461,-0.0439850358,0.0107174505,0.002426091,-0.0532801108,0.0309339593,-0.0846783339,-0.0651458738,0.04194162,-0.071629189,-0.0600161578,-0.131291169,-0.0265493515,-0.01709204,0.001386386,0.03843839,-0.085713926,-0.1230649063,-0.0029015997,0.008450861,-0.003841692,-0.02782462,-0.0566452773,-0.0049289801,0.0183818121,-0.0027977988,0.02291203,0.0297218159,-0.0870705849,-0.0713579418,-0.002994216,-0.012589174,-0.1264305,-0.06691368,-0.1013087956,-0.005836203,-0.0180270398,-0.03747643,-0.1571860086,-0.0536445326,0.00104411,-0.0078445979,0.0754048718,-0.0732870421,-0.0146506384,-0.1604388,0.001526779,0.0340768942,-0.0384973914,-0.01686772,0.1301684,0.0055376511,-0.0444196554,-0.0333869961,-0.02234056,EGFR inhibitor
-0.0874992584,0.035470371,0.02436137,0.0593986379,-0.07649604,-0.1508001635,-0.18720481,-0.007088509,-0.0355273462,-0.1639018,0.0296999534,-0.0094061259,-0.0212577154,-0.009235665,0.01343918,0.2166653,0.0212485612,-0.0078385122,-0.0041618303,-0.0967675052,-0.0356659102,0.03064783,0.077020787,0.02259994,0.01816438,0.003161217,-0.007081721,-0.01167632,0.0212965704,-0.0171408601,-0.0126312152,0.0500932309,0.01410405,-0.0051548786,0.0484472944,0.0266894859,0.0520328369,0.06836865,0.004445935,-0.0157611794,-0.0022214375,0.0322541012,0.03615449,0.007216325,0.08012482,0.02076258,0.032545289,0.0003533446,0.009572409,0.05055813,-0.01388523,0.000678427,0.0029588987,0.0302526964,-0.0021400662,0.03079354,0.0213963192,-0.0231449623,0.027165559,0.001881948,0.0145112219,-0.1219309,-0.03413713,0.0409732266,0.02213071,0.0336895255,0.004180291,-0.0740197086,-0.0157309462,0.0461147,0.0180742845,0.0823349027,-0.029265773,0.03999722,-0.06653778,0.0136488267,0.051359005,0.058324883,0.03716943,0.02690226,0.0621040126,-0.0692609871,-0.0097587205,0.00219883,EGFR inhibitor
-0.186,-0.011,0.022,0.063,-0.069,-0.228,-0.342,0.012,-0.15,-0.194,-0.004,0.0,0.043,0.001,0.007,0.308,-0.005,-0.011,-0.06,-0.078,-0.032,0.021,0.098,-0.022,0.041,-0.055,-0.011,-0.017,0.006,-0.051,0.0045,0.0165,0.051,-0.0275,0.0355,0.0075,0.0505,0.052,-0.009,-0.0295,0.041,0.0185,0.0155,-0.0295,0.0405,-0.028,-0.0065,-0.007,-0.023,-0.1105,-0.0275,0.011,0.022,-0.009,-0.025,0.009,0.0215,-0.0005,0.003,-0.003,0.01,-0.1085,-0.0275,0.0135,0.003,0.016,0.0455,-0.0185,-0.047,0.037,-0.012,0.023,-0.149,-0.003,-0.089,-0.018,0.007,-0.054,-0.071,-0.012,0.012,-0.04,-0.072,-0.033,EGFR inhibitor
-0.208,-0.029,0.017,0.065,-0.093,-0.235,-0.363,0.009,-0.15,-0.198,-0.046,-0.039,-0.013,0.025,-0.004,0.307,-0.05,0.002,-0.106,-0.177,-0.04,0.003,0.102,-0.03,0.045,-0.041,-0.035,-0.018,-0.012,-0.059,0.003,0.016,0.033,-0.057,0.0305,0.0205,-0.003,0.034,0.0365,-0.041,-0.116,-0.0055,0.0,-0.0425,0.037,-0.061,-0.024,-0.003,-0.055,-0.357,-0.0305,0.004,0.013,-0.017,-0.034,0.005,0.0275,-0.0345,-0.0135,0.001,0.006,-0.312,-0.0495,-0.013,-0.0045,0.032,0.0005,-0.056,-0.053,0.0195,-0.036,0.044,-0.141,-0.002,-0.103,-0.013,0.011,-0.084,-0.054,-0.03,0.024,-0.18,-0.142,-0.061,EGFR inhibitor
-0.2672115468,0.0223410207,0.01624061,0.053976769,-0.2121748,-0.1259868223,-0.3063300867,-0.01168735,-0.1964318402,-0.2999553,-0.0517635389,-0.1380564698,-0.0242977687,-0.02441336,0.008820718,0.3033824,0.0155926832,-0.0952424573,-0.1095832767,-0.1655336736,-0.0205767687,-0.05137806,0.048520844,-0.007766042,0.01187078,-0.05259921,-0.1325274,-0.01797129,-0.0769468547,-0.0500528162,-0.0806942554,-0.0890981333,0.03241917,-0.1600889482,-0.0138724484,-0.0404997201,-0.0206397208,-0.00930016,0.061624006,-0.096125157,-0.2253584227,-0.0752298767,-0.05426695,-0.1500129,0.03461707,-0.165116024,-0.1243031617,-0.0210963787,-0.05008748,-0.1919419,-0.1240131,-0.1153577978,-0.0590330425,0.051703868,-0.0364023819,-0.004639372,-0.0678537225,-0.2157802273,-0.1075542023,-0.02522037,0.0013786374,-0.3361881,-0.1282567,-0.1360114062,-0.04070814,-0.0365267721,-0.07657618,-0.1682482002,-0.1204829726,-0.005263884,-0.0539060495,0.1107244646,-0.1056894685,-0.0357460234,-0.2010077,-0.0183908039,0.0702882888,-0.0373992892,-0.06764975,0.1536339,0.1070889907,-0.1668502547,-0.0081772975,-0.04051997,EGFR inhibitor
-0.1794748841,0.0262229136,0.0201238,0.0595046493,-0.1356889,-0.1070852216,-0.2871961783,-0.005840339,-0.1751811859,-0.1719644,0.0185688417,-0.0222562928,0.0248547027,-0.01293824,0.01691008,0.2764045,0.021307612,-0.048006219,-0.1119358624,-0.0184458898,-0.0094964615,-0.009890643,0.054262793,-0.02289945,0.02229091,-0.04277199,-0.06022544,-0.006247728,-0.0136003676,-0.0297931505,-0.0253990009,0.0360205254,0.06523203,-0.0288824683,0.0568577967,0.0240214746,0.0461613878,0.07832767,0.05527649,-0.0279951672,-0.0523845756,-0.0086233474,0.0144747,-0.03212751,0.08393069,-0.054329049,0.0334711134,-0.0052969205,-0.0116144,-0.06143903,-0.03737062,-0.016494765,0.0149189589,0.0462410633,-0.0025115515,0.01822542,0.031977254,-0.0637871507,0.0388538438,0.001334868,-0.0012373246,-0.08100777,-0.0369283,-0.0407019562,0.002216805,-0.0066604814,0.002863699,-0.1137175582,-0.0396476156,0.05752153,-0.0255857547,0.073017385,-0.0992522811,0.0075701153,-0.144211,-0.0266441528,0.0400947188,0.0054224783,-0.01759862,0.02071707,0.060006153,-0.03595055,-0.0265858288,-0.01101907,EGFR inhibitor
-0.2181274617,0.0097968454,0.01940561,0.0584609314,-0.1625078,-0.1366964188,-0.2792307747,-0.0100299,-0.1920175787,-0.2257844,0.0175218425,-0.0437592544,0.0310850397,-0.01961146,0.02029963,0.292583,0.0165568225,-0.0518527102,-0.0992433767,-0.0316775344,-0.0081588741,-0.02764694,0.04376055,-0.02175779,0.01593039,-0.04785772,-0.06897877,-0.01217744,-0.0399034426,-0.0500761113,-0.0541018212,-0.002342441,0.02600242,-0.0786195056,0.0305798807,0.0019621402,0.0157870909,0.05214456,0.101848204,-0.0509439317,-0.147168769,-0.0112842744,-0.000527748,-0.07232589,0.06631346,-0.087799426,-0.0120678962,-0.004345753,-0.03879723,-0.09882635,-0.06816978,-0.0488644642,-0.0112231031,0.0166782457,0.0126277698,0.007909399,-0.0024402205,-0.089958308,-0.0008315756,-0.002086616,0.0113933098,-0.153664,-0.04688125,-0.0721243891,-0.02064381,-0.0196306148,-0.005192687,-0.1175702459,-0.0568061476,0.02893583,-0.0497811862,0.0874809666,-0.1105214163,0.0068331903,-0.1695798,-0.0204771844,0.0500488281,-0.016698845,-0.05306715,0.05002865,0.0795293342,-0.0635893734,-0.0371131712,-0.02113629,EGFR inhibitor
-0.1209414885,0.0300960887,0.02337841,0.0680749725,-0.1008527,-0.1113246176,-0.2519004571,-0.0103378,-0.1698416853,-0.167857,0.0868945636,-0.0157866794,0.0413065951,-0.0172314,0.02188064,0.2599393,0.0508497532,-0.0371840562,-0.0803049137,-0.0022876679,-0.0196531528,0.005959167,0.081848949,0.0175913,0.0275885,0.003906688,-0.02065821,-0.005927375,0.0265541654,-0.0082010429,-0.0201945488,0.0525405425,0.06258258,-0.0331874564,0.0729255838,0.0145261528,0.0656097132,0.09914794,0.0568718,-0.0208113349,-0.0407642529,-0.0035411532,0.03170021,-0.01530694,0.07196178,-0.033021919,0.0160464549,-0.0028724072,0.0006044647,0.04557313,-0.03064755,-0.0077988113,0.021081123,0.0268174442,0.0122443933,0.02637524,0.0285893738,-0.0564702046,0.0309300863,0.01258018,-0.0048283602,-0.0977778,-0.04121414,-0.0152351849,0.0107559,0.0107870667,0.02406791,-0.0963529461,-0.0501078102,0.07451265,-0.0167115414,0.0846975196,-0.0653419558,0.003892207,-0.1237351,-0.012076058,0.0453083497,0.0240994123,-0.0112033,0.01661629,0.0621245504,-0.0363341599,-0.0159342233,-0.004650376,EGFR inhibitor
-0.2066666667,0.0463333333,0.01666667,-0.056,-0.235,-0.197,-0.1536666667,-0.004,-0.1133333333,-0.2085,0.0730304473,-0.0936816032,0.0211422287,-0.02135606,0.002554458,0.2629458,0.0335833024,-0.071241913,-0.0841311046,-0.1422278981,-0.0463794932,0.001015798,0.002,-0.042,0.015,-0.0965,-0.0715,-0.003,-0.015,-0.0555,-0.0193082231,0.0135854871,-0.02411498,-0.016723037,0.0166659504,-0.005629817,-0.0294979778,0.04301242,-0.06740073,0.0050725807,-0.1363298967,-0.0292487493,0.0198851,-0.03881627,0.05935514,-0.075025567,-0.0303672883,0.006057308,7.788472e-05,0.03218893,-0.01506312,0.0024838385,0.0081175244,0.0221511896,0.0065752905,0.005007376,0.0270862639,-0.0040457703,0.0097402218,0.0003520213,0.0045655539,0.01355652,-0.01520812,0.0114036802,0.01742893,0.0208314385,0.03717128,-0.0694325034,-0.0127998245,0.0288491,-0.019860768299999998,0.07162590537,-0.08622171355,0.0061515842,-0.12633493199999998,-0.01224206437,0.036238790849999994,-0.0172452427,-0.021281860000000003,0.040290048999999994,0.04774950427000001,-0.07080751907,-0.03801193633,-0.0221065866,EGFR inhibitor
-0.155,0.0286666667,0.023,-0.0196666667,-0.152,-0.1663333333,-0.0903333333,-0.01333333,-0.0083333333,-0.184,0.0823019068,-0.012199994,0.021022853,-0.01753119,0.01300464,0.2156211,0.0591097231,-0.040362045,-0.0091336624,-0.0371006096,-0.033136235,0.03068337,-0.033,-0.052,-0.0025,-0.0595,-0.037,0.005,-0.042,-0.0455,-0.0028833204,-0.0051514738,-0.0176298,-0.0353058045,0.0082548785,0.0028484096,-0.0174306104,0.04398742,0.015815892,0.0147489927,-0.0545596913,-0.0038420124,0.005291768,-0.05098689,0.02365932,-0.024062155,-0.013823761,0.0013033462,-0.001439355,0.01197435,-0.01914208,0.016946663,0.014165062,0.0040331579,0.0154301031,-0.0001130809,0.0192774081,0.0039953446,0.0295370085,0.002213724,-0.0005113668,-0.01337827,0.01887335,-0.0194606509,0.0006967843,0.0184122828,0.00595176,-0.049507792,0.0114257242,0.01465646,-0.019860768299999998,0.07162590537,-0.08622171355,0.0061515842,-0.12633493199999998,-0.01224206437,0.036238790849999994,-0.0172452427,-0.021281860000000003,0.040290048999999994,0.04774950427000001,-0.07080751907,-0.03801193633,-0.0221065866,EGFR inhibitor
-0.2136666667,0.028,0.005,-0.2006666667,-0.3293333,-0.205,-0.1676666667,-0.02133333,-0.1246666667,-0.188,0.0579187199,-0.1389673773,-0.0309189454,-0.02485907,0.01978824,0.1997444,0.0003538604,-0.0788275371,-0.2631904917,-0.416040124,-0.0742192355,0.03269225,0.04301503776923077,-0.02340399038461538,0.026,-0.039,-0.141,-0.003,0.083,-0.078,-0.0312258141,-0.0011444239,-0.03801685,-0.0468729693,0.0067688355,-0.0112714326,-0.0671695632,0.06556172,-0.092932033,-0.0008794318,-0.2323299618,-0.0343134346,0.01553769,-0.09835469,0.06123579,-0.106563236,-0.005259552,-0.0036981463,-0.00263222,0.0146423,-0.01696773,-0.0220645747,0.0098979873,0.0352238013,0.0252239036,0.006539269,0.0357264499,-0.0024489058,0.0239257458,0.002469494,-0.0100738083,0.02303842,-0.0289011,-0.0151104886,0.05552342,0.0255139899,0.08303704,-0.0804031683,-0.0080169589,-0.01651635,-0.019860768299999998,0.07162590537,-0.08622171355,0.0061515842,-0.12633493199999998,-0.01224206437,0.036238790849999994,-0.0172452427,-0.021281860000000003,0.040290048999999994,0.04774950427000001,-0.07080751907,-0.03801193633,-0.0221065866,EGFR inhibitor
